,date,emissions,demand,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,total generated
10:35,20221127,2914,17320.0,3841,43,2222,-830,2168,3,0,10237,1201,978,299,205,119,20486
10:40,20221127,2931,17225.0,3773,46,2207,-771,2168,3,0,10122,1199,979,300,206,119,20351
10:45,20221127,2880,17175.0,3755,46,2151,-797,2169,3,0,10127,1168,978,300,203,119,20222
10:50,20221127,2844,17191.0,3687,42,2103,-707,2169,3,0,10116,1144,977,300,201,119,20154
10:55,20221127,2792,17132.0,3652,42,2039,-614,2171,3,0,10057,1138,978,296,201,120,20083
11:00,20221127,2745,17104.0,3613,46,2031,-556,2170,3,0,9849,1131,978,299,201,121,19886
11:05,20221127,2744,17095.0,3855,44,1958,-817,2170,3,0,10090,1139,977,299,201,121,20040
11:10,20221127,2834,17069.0,3918,46,1851,-758,2169,3,0,10114,1107,977,299,201,120,20047
11:15,20221127,2771,17045.0,3809,58,1811,-677,2171,3,0,10107,1108,978,299,201,120,19988
11:20,20221127,2724,17034.0,3821,43,1808,-678,2172,3,0,10061,1123,977,299,201,120,19950
11:25,20221127,2749,17013.0,3883,37,1912,-751,2172,2,0,10018,1147,977,300,202,119,20018
11:30,20221127,2811,16997.0,3888,38,1940,-819,2171,2,0,10027,1161,977,301,202,119,20007
11:35,20221127,2852,16990.0,3960,41,2158,-1017,2174,2,0,10105,1186,977,298,202,120,20206
11:40,20221127,2960,17025.0,4027,44,2066,-1070,2173,3,0,10252,1220,976,298,202,119,20310
11:45,20221127,2920,17033.0,3964,45,1977,-949,2173,3,0,10179,1240,976,299,202,120,20229
11:50,20221127,2855,17015.0,3951,41,1937,-940,2172,3,0,10143,1249,977,299,202,120,20154
11:55,20221127,2841,17050.0,3964,39,1969,-890,2173,3,0,10009,1265,976,300,202,120,20130
12:00,20221127,2885,17033.0,4053,43,2045,-1030,2174,3,0,10064,1269,975,298,202,120,20216
12:05,20221127,2935,17093.0,4014,53,2098,-946,2174,3,0,10086,1268,974,300,202,120,20346
12:10,20221127,2962,17140.0,4056,52,2111,-1024,2174,3,0,10112,1272,972,300,202,120,20350
12:15,20221127,2983,17160.0,4143,55,2082,-1092,2174,3,0,10156,1274,973,300,202,120,20390
12:20,20221127,2995,17144.0,4259,50,2002,-1059,2174,3,0,10127,1270,974,300,201,120,20421
12:25,20221127,3018,17170.0,4166,53,1929,-876,2175,3,0,10032,1274,972,299,200,120,20347
12:30,20221127,2902,17221.0,4098,54,1874,-801,2176,4,0,10090,1278,973,299,200,120,20365
12:35,20221127,2890,17243.0,4196,48,1894,-925,2176,3,0,10163,1265,973,299,200,120,20412
12:40,20221127,2965,17263.0,4167,51,1957,-923,2176,3,0,10087,1266,973,300,206,119,20382
12:45,20221127,2960,17263.0,4199,48,1921,-858,2176,3,0,9986,1273,973,298,210,118,20347
12:50,20221127,2960,17313.0,4322,57,1889,-1038,2174,3,0,10212,1262,973,297,209,118,20478
12:55,20221127,3006,17318.0,4197,54,2052,-972,2174,3,0,10134,1257,973,299,209,118,20498
13:00,20221127,3021,17281.0,4142,53,2009,-884,2173,3,0,10016,1251,972,298,209,118,20360
13:05,20221127,2952,17374.0,3996,57,1816,-669,2171,3,0,9997,1233,973,299,209,118,20203
13:10,20221127,2785,17464.0,3964,56,1781,-552,2170,3,0,9960,1226,973,299,210,118,20208
13:15,20221127,2793,17496.0,3811,67,1896,-451,2171,3,0,9843,1227,974,298,212,119,20170
13:20,20221127,2776,17559.0,3752,60,1721,-405,2172,4,0,9986,1229,973,297,212,120,20121
13:25,20221127,2669,17606.0,3739,55,1756,-498,2173,4,0,10053,1247,973,297,211,120,20130
13:30,20221127,2704,17699.0,3634,57,1843,-433,2173,4,0,10011,1264,974,299,210,119,20155
13:35,20221127,2681,17784.0,3604,56,1899,-359,2171,4,0,9950,1266,973,298,210,118,20190
13:40,20221127,2693,17872.0,3552,67,2063,-208,2172,4,0,9696,1283,973,298,210,116,20226
13:45,20221127,2744,17972.0,3603,61,2143,-172,2170,4,0,9571,1286,972,298,210,115,20261
13:50,20221127,2845,18128.0,3660,60,2255,-189,2171,4,0,9681,1295,972,299,210,115,20533
13:55,20221127,2958,18218.0,3756,180,2370,-228,2172,4,0,9477,1311,972,299,210,116,20639
14:00,20221127,3090,18279.0,3301,409,2538,-92,2173,4,0,9017,1324,972,298,211,119,20274
14:05,20221127,2931,18425.0,3386,401,2441,-137,2172,4,0,9043,1339,972,297,211,118,20247
14:10,20221127,2968,18517.0,3363,402,2443,-58,2171,4,0,9108,1353,973,298,211,117,20385
14:15,20221127,2947,18662.0,3340,459,2407,-14,2171,4,0,9178,1366,973,298,210,116,20508
14:20,20221127,2955,18839.0,3504,501,2395,-69,2172,3,0,9239,1364,973,298,211,116,20707
14:25,20221127,3027,18848.0,3611,518,2439,-21,2173,3,0,9000,1366,972,299,211,116,20687
14:30,20221127,3073,18987.0,3833,509,2460,-158,2171,3,0,9006,1375,973,297,211,116,20796
14:35,20221127,3220,19143.0,4044,531,2580,-361,2172,3,0,9125,1391,972,297,211,117,21082
14:40,20221127,3353,19272.0,4229,609,2509,-341,2171,3,0,9075,1399,973,298,211,118,21254
14:45,20221127,3392,19420.0,4301,698,2378,-200,2172,3,0,8960,1396,972,296,210,118,21304
14:50,20221127,3421,19630.0,4317,810,2564,42,2170,4,0,8461,1404,973,297,211,118,21371
14:55,20221127,3524,19761.0,4429,829,2610,465,2170,4,0,7841,1408,973,297,210,118,21354
15:00,20221127,3586,19896.0,4701,812,2681,622,2169,4,0,7344,1428,973,298,211,118,21361
15:05,20221127,3778,20053.0,4811,792,3268,635,2169,4,0,6781,1392,973,298,211,117,21451
15:10,20221127,4003,20226.0,4992,927,3624,694,2170,4,0,6214,1377,973,299,211,116,21601
15:15,20221127,4227,20391.0,5092,1004,3893,789,2170,3,0,5663,1378,973,299,212,116,21592
15:20,20221127,4404,20579.0,5381,936,4324,600,2174,3,0,5261,1383,974,298,213,116,21663
15:25,20221127,4758,20755.0,5618,931,4729,544,2172,4,0,4813,1391,973,298,214,116,21803
15:30,20221127,5013,20940.0,5783,964,5094,599,2170,3,0,4382,1386,973,299,214,115,21982
15:35,20221127,5248,21129.0,6052,1069,5402,638,2172,3,0,3864,1376,973,300,213,115,22177
15:40,20221127,5534,21333.0,6243,1278,5757,725,2171,4,0,3316,1390,973,299,213,115,22484
15:45,20221127,5812,21502.0,6172,1312,5996,1093,2171,4,0,2693,1397,974,299,213,115,22439
15:50,20221127,5937,21735.0,6483,1325,6126,1431,2172,4,0,2163,1404,974,299,214,115,22710
15:55,20221127,6147,21936.0,6576,1378,6235,1773,2172,4,0,1767,1410,974,298,214,115,22916
16:00,20221127,6276,22049.0,6776,1611,6507,1585,2172,4,0,1429,1421,974,299,213,115,23106
16:05,20221127,6512,22386.0,7031,1997,6963,1154,2171,3,0,1124,1447,974,298,216,129,23507
16:10,20221127,6891,22333.0,7439,2203,6754,952,2172,3,0,770,1496,975,299,217,137,23417
16:15,20221127,6903,22485.0,7718,2266,6695,955,2171,3,0,559,1536,975,299,218,136,23531
16:20,20221127,6884,22678.0,8097,2279,6623,925,2171,3,0,419,1560,977,299,218,136,23707
16:25,20221127,6950,22830.0,8291,2335,6639,960,2171,3,0,279,1600,976,299,217,136,23906
16:30,20221127,7028,23039.0,8351,2356,6701,1057,2171,4,0,198,1626,976,300,217,138,24095
16:35,20221127,6999,23270.0,8576,2349,6706,1102,2172,4,0,129,1667,976,299,217,138,24335
16:40,20221127,7151,23509.0,8729,2393,6699,1193,2173,3,0,84,1695,976,299,217,136,24597
16:45,20221127,7211,23775.0,8777,2429,6637,1433,2172,3,0,59,1714,977,299,217,136,24853
16:50,20221127,7204,24076.0,8760,2447,6841,1515,2171,3,0,48,1735,977,299,217,136,25149
16:55,20221127,7266,24359.0,8732,2463,6751,1872,2173,3,0,21,1747,977,299,217,136,25391
17:00,20221127,7224,24612.0,8709,2511,6703,2081,2175,3,0,1,1752,977,300,217,136,25565
17:05,20221127,7239,24827.0,8738,2723,7194,1598,2175,3,0,44,1770,977,299,217,137,25875
17:10,20221127,7485,25025.0,8692,2799,7303,1610,2175,3,0,59,1785,976,299,217,138,26056
17:15,20221127,7476,25166.0,8718,2775,7414,1634,2174,3,0,63,1794,977,301,217,137,26207
17:20,20221127,7532,25253.0,8731,2736,7306,1866,2175,3,0,65,1812,976,299,218,137,26324
17:25,20221127,7463,25318.0,8759,2728,7275,1911,2175,3,0,12,1855,976,297,218,137,26346
17:30,20221127,7494,25388.0,8847,2783,7459,1682,2175,3,0,3,1879,976,298,217,137,26459
17:35,20221127,7618,25450.0,8797,2800,7532,1655,2174,3,0,6,1898,976,298,218,137,26494
17:40,20221127,7640,25472.0,8818,2803,7493,1674,2175,3,0,5,1927,976,300,218,137,26529
17:45,20221127,7621,25480.0,8824,2800,7528,1652,2178,3,0,5,1928,977,299,218,138,26550
17:50,20221127,7644,25479.0,8812,2799,7677,1510,2179,3,0,5,1923,977,298,218,139,26540
17:55,20221127,7697,25474.0,8848,2797,7575,1548,2184,2,0,5,1925,977,299,218,139,26517
18:00,20221127,7665,25452.0,8889,2791,7424,1632,2186,2,0,4,1943,976,300,218,139,26504
18:05,20221127,7605,25440.0,9024,2690,7215,1705,2190,2,0,2,1949,977,299,218,138,26409
18:10,20221127,7596,25414.0,9093,2656,7072,1828,2192,2,0,1,1958,977,300,218,138,26435
18:15,20221127,7538,25370.0,8928,2659,7035,1963,2194,2,0,1,1991,977,299,218,138,26405
18:20,20221127,7444,25352.0,8775,2644,7144,1931,2197,2,0,1,2033,978,301,218,138,26362
18:25,20221127,7433,25325.0,8761,2599,7204,1834,2200,2,0,-1,2079,978,300,218,138,26312
18:30,20221127,7459,25303.0,8783,2594,7386,1586,2202,3,0,3,2121,977,301,218,138,26312
18:35,20221127,7543,25287.0,8785,2604,7380,1508,2205,3,0,4,2187,978,300,218,138,26310
18:40,20221127,7525,25250.0,8835,2586,7287,1448,2209,2,0,4,2255,978,302,218,138,26262
18:45,20221127,7504,25190.0,8911,2574,7188,1362,2211,2,0,4,2317,976,301,218,138,26202
18:50,20221127,7500,25198.0,8983,2575,7202,1242,2215,2,0,4,2373,978,301,218,138,26231
18:55,20221127,7496,25151.0,9056,2568,7190,1090,2217,2,0,4,2427,978,300,218,138,26188
19:00,20221127,7519,25105.0,9082,2556,7305,921,2220,2,0,4,2454,978,301,218,138,26179
19:05,20221127,7530,25082.0,9088,2531,7087,1131,2220,2,0,3,2454,977,300,218,138,26149
19:10,20221127,7430,25054.0,9078,2536,7084,1092,2220,2,0,1,2460,977,302,218,139,26109
19:15,20221127,7446,25003.0,9080,2533,7112,1012,2221,3,0,2,2477,978,302,218,139,26077
19:20,20221127,7460,24983.0,9012,2536,7201,967,2223,3,0,2,2485,978,303,217,139,26066
19:25,20221127,7459,24950.0,8985,2525,7262,925,2224,2,0,2,2473,978,303,216,139,26034
19:30,20221127,7469,24892.0,8980,2521,7236,924,2223,2,0,2,2478,977,301,216,139,25999
19:35,20221127,7426,24853.0,8957,2531,7011,1114,2224,2,0,2,2496,978,302,216,139,25972
19:40,20221127,7314,24803.0,8951,2526,6968,1080,2224,3,0,2,2521,978,303,216,138,25910
19:45,20221127,7330,24776.0,8944,2510,7098,932,2223,2,0,2,2542,978,302,216,138,25887
19:50,20221127,7374,24727.0,8872,2523,7093,963,2225,2,0,2,2575,978,301,216,139,25889
19:55,20221127,7319,24689.0,8841,2506,7127,876,2224,2,0,2,2632,978,303,216,139,25846
20:00,20221127,7321,24632.0,8804,2460,7200,843,2223,2,0,2,2659,978,301,215,140,25827
20:05,20221127,7326,24601.0,8772,2495,7188,829,2223,2,0,2,2680,978,303,215,141,25828
20:10,20221127,7306,24552.0,8713,2516,7275,693,2221,2,0,2,2702,977,301,215,141,25758
20:15,20221127,7325,24501.0,8726,2516,7339,552,2221,2,0,2,2715,978,304,215,140,25710
20:20,20221127,7370,24456.0,8726,2511,7358,505,2219,2,0,2,2723,979,303,216,140,25684
20:25,20221127,7366,24418.0,8723,2494,7340,491,2219,2,0,2,2747,978,303,216,140,25655
20:30,20221127,7357,24352.0,8728,2480,7380,399,2220,2,0,2,2758,979,303,216,139,25606
20:35,20221127,7374,24260.0,8751,2468,7344,347,2217,2,0,2,2785,979,305,216,139,25555
20:40,20221127,7375,24206.0,8801,2448,7390,235,2218,2,0,2,2832,979,304,216,139,25566
20:45,20221127,7418,24156.0,8777,2377,7489,170,2217,2,0,2,2832,979,305,216,139,25505
20:50,20221127,7457,24100.0,8686,2305,7551,200,2216,2,0,2,2810,980,306,216,139,25413
20:55,20221127,7433,24002.0,8620,2246,7533,264,2215,2,0,2,2762,979,305,215,139,25282
21:00,20221127,7393,23932.0,8639,1985,7597,410,2215,3,0,3,2725,978,306,215,139,25215
21:05,20221127,7382,23961.0,8787,1607,7032,1242,2219,2,0,2,2450,979,305,215,138,24978
21:10,20221127,7237,23936.0,8914,1521,6816,1449,2222,2,0,1,2286,979,305,215,137,24847
21:15,20221127,7210,23861.0,8945,1528,6762,1412,2224,2,0,0,2286,979,304,215,137,24794
21:20,20221127,7193,23787.0,8962,1516,6811,1284,2227,1,0,0,2297,978,302,215,136,24729
21:25,20221127,7237,23741.0,9031,1451,6838,1166,2230,1,0,0,2319,978,304,215,136,24669
21:30,20221127,7281,23636.0,9113,1450,6847,1004,2233,1,0,0,2316,978,305,214,136,24597
21:35,20221127,7321,23546.0,9003,1436,6969,899,2235,2,0,1,2284,979,305,214,136,24463
21:40,20221127,7305,23428.0,8956,1448,6984,788,2237,2,0,1,2292,978,304,214,136,24340
21:45,20221127,7273,23299.0,8835,1446,7006,689,2243,2,0,-1,2331,979,305,214,136,24185
21:50,20221127,7233,23169.0,8668,1447,7296,427,2245,2,0,1,2333,978,303,214,136,24050
21:55,20221127,7300,23068.0,8588,1388,7452,269,2247,2,0,2,2353,979,301,214,136,23931
22:00,20221127,7323,22934.0,8605,1315,7392,297,2250,2,0,2,2365,979,297,214,136,23854
22:05,20221127,7284,22790.0,8582,1233,7048,551,2249,2,0,1,2426,979,293,214,136,23714
22:10,20221127,7151,22643.0,8526,1240,6961,515,2251,2,0,1,2449,979,291,214,136,23565
22:15,20221127,7142,22512.0,8451,1244,7031,364,2253,2,0,1,2482,979,291,214,137,23449
22:20,20221127,7145,22380.0,8306,1249,7091,274,2256,2,0,1,2522,979,290,215,138,23323
22:25,20221127,7135,22271.0,8293,1203,7152,160,2255,2,0,1,2533,979,291,214,139,23222
22:30,20221127,7176,22138.0,8248,1180,7284,36,2255,2,0,1,2579,978,291,214,138,23206
22:35,20221127,7185,22004.0,7879,1128,7554,15,2254,2,0,1,2642,978,290,214,138,23095
22:40,20221127,7051,21890.0,7793,1126,7508,12,2254,2,0,1,2700,979,291,214,138,23018
22:45,20221127,6924,21764.0,7746,1125,7388,19,2256,2,0,1,2744,979,291,214,138,22903
22:50,20221127,6849,21644.0,7584,1112,7270,81,2255,2,0,1,2780,978,290,214,137,22704
22:55,20221127,6708,21532.0,7549,1097,7198,89,2255,3,0,1,2784,977,289,214,137,22593
23:00,20221127,6655,21414.0,7529,1051,7115,106,2255,3,0,1,2783,979,287,215,137,22461
23:05,20221127,6605,21303.0,7552,994,6924,261,2253,3,0,1,2729,978,286,214,137,22332
23:10,20221127,6528,21217.0,7593,982,6796,307,2255,3,0,2,2686,978,284,214,137,22237
23:15,20221127,6509,21132.0,7506,949,6844,302,2255,3,0,2,2670,978,285,215,137,22146
23:20,20221127,6503,21026.0,7386,976,6893,305,2255,3,0,2,2643,978,285,215,136,22077
23:25,20221127,6466,20948.0,7152,990,7026,304,2254,3,0,2,2598,977,286,215,136,21943
23:30,20221127,6421,20825.0,7169,916,6989,232,2254,3,0,1,2627,978,285,215,136,21805
23:35,20221127,6441,20700.0,7383,914,7011,11,2252,3,0,2,2662,977,287,215,136,21853
23:40,20221127,6575,20617.0,7467,905,6964,-55,2254,2,0,1,2674,978,286,215,137,21828
23:45,20221127,6558,20515.0,7558,893,6943,-128,2254,2,0,1,2659,978,287,215,137,21799
23:50,20221127,6594,20440.0,7666,875,6914,-181,2254,3,0,1,2638,978,288,215,136,21787
23:55,20221127,6594,20363.0,7680,849,6873,-189,2253,2,0,1,2623,978,287,215,137,21709
00:00,20221126,7033,20492.0,10292,756,5601,203,1519,3,0,-25,974,988,288,217,132,20948
00:05,20221126,6968,20538.0,10088,655,5396,676,1519,4,0,-26,962,989,289,217,131,20900
00:10,20221126,6823,20534.0,10132,596,5340,768,1520,3,0,-28,955,989,289,217,116,20897
00:15,20221126,6837,20486.0,10159,588,5304,741,1519,4,0,-28,946,989,290,217,113,20842
00:20,20221126,6830,20426.0,10155,571,5263,763,1519,4,0,-28,930,988,291,217,113,20786
00:25,20221126,6810,20365.0,10144,520,5288,722,1519,4,0,-28,938,988,288,217,113,20713
00:30,20221126,6823,20284.0,10190,505,5301,631,1518,4,0,-28,990,989,290,217,113,20720
00:35,20221126,6820,20225.0,10220,502,5261,566,1517,4,0,-28,1028,988,287,217,113,20675
00:40,20221126,6806,20171.0,10177,501,5293,547,1518,4,0,-29,1013,989,280,217,113,20623
00:45,20221126,6766,20109.0,10109,498,5350,468,1518,4,0,-29,982,988,281,217,113,20499
00:50,20221126,6769,20038.0,10108,496,5386,371,1519,3,0,-27,962,989,282,218,113,20420
00:55,20221126,6802,19955.0,10130,488,5392,341,1519,3,0,-27,960,988,283,218,113,20408
01:00,20221126,6806,19907.0,10021,474,5375,460,1520,4,0,-27,951,988,281,218,113,20378
01:05,20221126,6748,19850.0,9702,475,5328,768,1518,4,0,-27,959,989,279,218,114,20327
01:10,20221126,6594,19854.0,9515,467,5411,814,1518,4,0,-28,964,987,280,217,115,20264
01:15,20221126,6601,19815.0,9505,467,5354,854,1518,4,0,-28,978,987,277,216,114,20246
01:20,20221126,6577,19762.0,9509,464,5296,833,1517,4,0,-28,1010,987,278,217,115,20202
01:25,20221126,6560,19729.0,9505,440,5321,794,1519,4,0,-28,1021,987,278,217,114,20172
01:30,20221126,6572,19670.0,9562,429,5352,694,1518,4,0,-28,1035,986,278,217,113,20160
01:35,20221126,6614,19635.0,9570,434,5360,645,1517,4,0,-28,1045,986,278,217,112,20140
01:40,20221126,6606,19562.0,9542,431,5294,642,1517,4,0,-28,1082,986,279,217,112,20078
01:45,20221126,6570,19517.0,9345,434,5429,641,1516,4,0,-28,1103,986,279,217,112,20038
01:50,20221126,6538,19468.0,9278,431,5481,628,1518,4,0,-28,1092,986,279,217,111,19997
01:55,20221126,6539,19409.0,9252,434,5509,586,1519,4,0,-28,1076,986,277,217,111,19943
02:00,20221126,6525,19359.0,9182,422,5544,595,1519,4,0,-28,1074,986,279,217,111,19905
02:05,20221126,6496,19361.0,9102,447,5515,670,1520,4,0,-29,1068,987,279,217,111,19891
02:10,20221126,6448,19383.0,8942,455,5619,674,1520,4,0,-29,1087,986,278,217,112,19865
02:15,20221126,6423,19347.0,8958,449,5601,633,1520,4,0,-29,1103,986,277,217,113,19832
02:20,20221126,6443,19318.0,9127,451,5679,387,1519,4,0,-28,1089,987,275,216,114,19820
02:25,20221126,6538,19302.0,9131,428,5736,335,1519,4,0,-27,1076,986,275,216,114,19793
02:30,20221126,6565,19282.0,9018,430,5851,345,1518,4,0,-27,1080,986,278,216,113,19812
02:35,20221126,6560,19251.0,8993,430,5880,334,1519,4,0,-27,1072,987,281,216,113,19802
02:40,20221126,6566,19232.0,8991,428,5940,284,1518,4,0,-27,1070,985,280,216,113,19802
02:45,20221126,6598,19223.0,8916,422,6041,275,1518,4,0,-27,1068,986,280,216,113,19812
02:50,20221126,6602,19209.0,8695,428,6128,421,1518,4,0,-27,1053,987,279,216,113,19815
02:55,20221126,6530,19177.0,8359,452,6179,685,1519,4,0,-27,1016,986,277,216,113,19779
03:00,20221126,6426,19143.0,8290,423,6070,802,1518,4,0,-27,1013,986,279,216,113,19687
03:05,20221126,6418,19154.0,8376,422,6292,633,1520,4,0,-29,1018,985,281,216,113,19831
03:10,20221126,6555,19171.0,8401,421,6308,634,1520,4,0,-29,1060,985,281,216,113,19914
03:15,20221126,6563,19140.0,8404,422,6319,604,1520,4,0,-28,1176,986,281,216,113,20017
03:20,20221126,6582,19111.0,8432,426,6333,570,1519,4,0,-29,1318,985,281,216,113,20168
03:25,20221126,6594,19087.0,8448,406,6388,484,1519,4,0,-29,1386,984,280,216,113,20199
03:30,20221126,6617,19075.0,8469,394,6395,431,1519,4,0,-28,1474,984,280,216,113,20251
03:35,20221126,6633,19072.0,8411,382,6427,397,1519,3,0,-29,1584,984,280,217,113,20288
03:40,20221126,6623,19056.0,8313,381,6469,358,1517,3,0,-36,1673,983,280,217,113,20271
03:45,20221126,6594,19079.0,8296,403,6430,369,1518,3,0,-36,1713,983,279,216,112,20286
03:50,20221126,6551,19058.0,8259,407,6329,445,1517,3,0,-36,1702,983,280,217,112,20218
03:55,20221126,6501,19049.0,8273,421,6278,416,1517,3,0,-36,1742,984,280,217,113,20208
04:00,20221126,6500,19017.0,8360,446,6267,326,1519,3,0,-36,1777,983,278,217,112,20252
04:05,20221126,6543,19054.0,8280,541,6290,254,1518,3,0,-36,1754,984,280,217,113,20198
04:10,20221126,6519,19101.0,8105,595,6371,261,1519,4,0,-37,1739,985,280,217,130,20169
04:15,20221126,6457,19087.0,7977,595,6419,265,1523,4,0,-35,1731,985,279,217,133,20093
04:20,20221126,6427,19090.0,7811,594,6401,413,1536,4,0,-34,1663,984,278,216,132,19998
04:25,20221126,6349,19112.0,7726,582,6435,496,1546,4,0,-36,1604,985,277,217,132,19968
04:30,20221126,6339,19127.0,7674,573,6442,621,1548,4,0,-36,1569,985,278,216,130,20004
04:35,20221126,6316,19163.0,7767,593,6423,596,1547,4,0,-36,1566,985,279,216,131,20071
04:40,20221126,6358,19213.0,7800,578,6487,583,1547,5,0,-36,1547,984,279,217,132,20123
04:45,20221126,6392,19206.0,7816,587,6449,632,1548,4,0,-36,1499,984,279,217,132,20111
04:50,20221126,6385,19238.0,7854,599,6511,580,1547,4,0,-36,1440,984,279,217,132,20111
04:55,20221126,6439,19259.0,7897,610,6572,496,1547,4,0,-37,1463,984,279,216,132,20163
05:00,20221126,6517,19349.0,7843,649,6928,288,1547,4,0,-36,1466,983,279,216,132,20299
05:05,20221126,6649,19494.0,7723,800,6918,436,1546,4,0,-36,1441,983,280,216,131,20442
05:10,20221126,6567,19593.0,7613,915,6907,482,1547,4,0,-36,1405,983,281,216,130,20447
05:15,20221126,6497,19638.0,7560,931,6899,526,1547,4,0,-36,1374,984,282,216,130,20417
05:20,20221126,6466,19700.0,7539,931,7029,468,1548,4,0,-36,1336,984,283,216,130,20432
05:25,20221126,6534,19734.0,7652,924,7195,263,1549,4,0,-36,1335,984,283,216,130,20499
05:30,20221126,6665,19772.0,7773,918,7210,224,1549,4,0,-35,1332,983,283,216,131,20588
05:35,20221126,6730,19826.0,7850,931,7140,286,1549,4,0,-35,1331,984,284,216,132,20672
05:40,20221126,6739,19869.0,7826,938,7118,330,1549,4,0,-36,1335,984,283,216,134,20681
05:45,20221126,6721,19922.0,7845,929,7066,409,1550,4,0,-36,1344,984,284,216,134,20729
05:50,20221126,6708,19972.0,7890,935,7064,409,1549,4,0,-35,1372,984,284,216,134,20806
05:55,20221126,6739,20046.0,7918,957,7103,409,1549,4,0,-36,1431,984,284,216,134,20953
06:00,20221126,6762,20128.0,7999,1016,7011,410,1549,4,0,-36,1508,982,287,215,132,21077
06:05,20221126,6769,20318.0,8017,1205,6920,429,1548,3,0,-36,1574,984,293,216,132,21285
06:10,20221126,6698,20439.0,7968,1332,6646,592,1549,4,0,-36,1644,983,297,216,132,21327
06:15,20221126,6572,20489.0,7952,1345,6540,628,1547,4,0,-34,1756,983,296,215,132,21364
06:20,20221126,6535,20525.0,8108,1360,6512,510,1547,3,0,-31,1862,983,296,215,131,21496
06:25,20221126,6606,20565.0,8129,1373,6639,349,1548,4,0,-22,1975,983,298,215,131,21622
06:30,20221126,6667,20578.0,8109,1377,6624,377,1546,4,0,5,2064,983,299,215,131,21734
06:35,20221126,6626,20633.0,8032,1373,6565,412,1548,4,0,51,2160,984,299,215,131,21774
06:40,20221126,6578,20661.0,8049,1370,6578,330,1549,3,0,173,2250,983,297,215,131,21928
06:45,20221126,6595,20661.0,8085,1362,6466,285,1548,3,0,317,2333,984,296,215,132,22026
06:50,20221126,6544,20655.0,8120,1352,6375,166,1549,2,0,502,2422,982,294,215,133,22112
