date,demand
20221006T02Z,41952
20221006T01Z,41717
20221006T00Z,40149
20221005T23Z,38163
20221005T22Z,35930
20221005T21Z,34323
20221005T20Z,33422
20221005T19Z,33063
20221005T18Z,33453
20221005T17Z,32931
20221005T16Z,31618
20221005T15Z,30190
20221005T14Z,28228
20221005T13Z,26898
20221005T12Z,26802
20221005T11Z,27212
20221005T10Z,27983
20221005T09Z,29000
20221005T08Z,30307
20221005T07Z,32396
20221005T06Z,35018
20221005T05Z,37397
20221005T04Z,39333
20221005T03Z,40377
20221005T02Z,40890
20221005T01Z,40531
20221005T00Z,39080
20221004T23Z,36694
20221004T22Z,35089
20221004T21Z,34042
20221004T20Z,33729
20221004T19Z,33751
20221004T18Z,33840
20221004T17Z,32719
20221004T16Z,31286
20221004T15Z,29859
20221004T14Z,28001
20221004T13Z,26595
20221004T12Z,26466
20221004T11Z,26892
20221004T10Z,27400
20221004T09Z,28441
20221004T08Z,29941
20221004T07Z,32251
20221004T06Z,34698
20221004T05Z,35973
20221004T04Z,38447
20221004T03Z,39286
20221004T02Z,39496
20221004T01Z,38403
20221004T00Z,37044
20221003T23Z,35145
20221003T22Z,33961
20221003T21Z,32768
20221003T20Z,32080
20221003T19Z,31739
20221003T18Z,31850
20221003T17Z,31401
20221003T16Z,30452
20221003T15Z,29423
20221003T14Z,27371
20221003T13Z,25824
20221003T12Z,25210
20221003T11Z,25384
20221003T10Z,25935
20221003T09Z,26835
20221003T08Z,28270
20221003T07Z,30202
20221003T06Z,32362
20221003T05Z,33747
20221003T04Z,35007
20221003T03Z,35208
20221003T02Z,34603
20221003T01Z,33019
20221003T00Z,31105
20221002T23Z,28729
20221002T22Z,27371
20221002T21Z,26520
20221002T20Z,26326
20221002T19Z,26554
20221002T18Z,27130
20221002T17Z,26563
20221002T16Z,26229
20221002T15Z,25947
20221002T14Z,25011
20221002T13Z,24641
20221002T12Z,24779
20221002T11Z,25273
20221002T10Z,26158
20221002T09Z,27271
20221002T08Z,28552
20221002T07Z,30205
20221002T06Z,31866
20221002T05Z,33141
20221002T04Z,34461
20221002T03Z,35043
20221002T02Z,34747
20221002T01Z,33890
20221002T00Z,32734
20221001T23Z,30878
20221001T22Z,29525
20221001T21Z,28688
20221001T20Z,28334
20221001T19Z,28708
20221001T18Z,29534
20221001T17Z,28636
20221001T16Z,27650
20221001T15Z,27030
20221001T14Z,26158
20221001T13Z,25767
20221001T12Z,25925
20221001T11Z,26512
20221001T10Z,27566
20221001T09Z,28900
20221001T08Z,30549
20221001T07Z,32642
20221001T06Z,34793
20221001T05Z,35741
20221001T04Z,38507
20221001T03Z,39808
20221001T02Z,40626
20221001T01Z,40393
20221001T00Z,39642
20220930T23Z,37670
20220930T22Z,35784
20220930T21Z,35141
20220930T20Z,35024
20220930T19Z,34724
20220930T18Z,34578
20220930T17Z,33697
20220930T16Z,32323
20220930T15Z,30814
20220930T14Z,28727
20220930T13Z,27437
20220930T12Z,27197
20220930T11Z,27553
20220930T10Z,28534
20220930T09Z,30061
20220930T08Z,31878
20220930T07Z,34438
20220930T06Z,37240
20220930T05Z,39545
20220930T04Z,41715
20220930T03Z,43073
20220930T02Z,43793
20220930T01Z,43543
20220930T00Z,42848
20220929T23Z,40973
20220929T22Z,39314
20220929T21Z,37844
20220929T20Z,36955
20220929T19Z,36064
20220929T18Z,35160
20220929T17Z,34287
20220929T16Z,32674
20220929T15Z,31324
20220929T14Z,29284
20220929T13Z,28097
20220929T12Z,27965
20220929T11Z,28940
20220929T10Z,29790
20220929T09Z,31116
20220929T08Z,33003
20220929T07Z,35856
20220929T06Z,38864
20220929T05Z,41473
20220929T04Z,43931
20220929T03Z,45481
20220929T02Z,46885
20220929T01Z,46554
20220929T00Z,45367
20220928T23Z,43328
20220928T22Z,41378
20220928T21Z,39237
20220928T20Z,37314
20220928T19Z,36067
20220928T18Z,35534
20220928T17Z,34014
20220928T16Z,33290
20220928T15Z,31804
20220928T14Z,29801
20220928T13Z,28415
20220928T12Z,28223
20220928T11Z,28814
20220928T10Z,29965
20220928T09Z,31262
20220928T08Z,33379
20220928T07Z,36335
20220928T06Z,39507
20220928T05Z,42158
20220928T04Z,44679
20220928T03Z,46021
20220928T02Z,46908
20220928T01Z,46444
20220928T00Z,44984
20220927T23Z,43182
20220927T22Z,40851
20220927T21Z,38556
20220927T20Z,36651
20220927T19Z,35572
20220927T18Z,35845
20220927T17Z,34795
20220927T16Z,33392
20220927T15Z,31869
20220927T14Z,29710
20220927T13Z,28331
20220927T12Z,28171
20220927T11Z,28795
20220927T10Z,29802
20220927T09Z,31218
20220927T08Z,33067
20220927T07Z,35973
20220927T06Z,39194
20220927T05Z,41924
20220927T04Z,44678
20220927T03Z,46461
20220927T02Z,47587
20220927T01Z,47437
20220927T00Z,46130
20220926T23Z,43856
20220926T22Z,41143
20220926T21Z,38502
20220926T20Z,36379
20220926T19Z,35943
20220926T18Z,36086
20220926T17Z,34803
20220926T16Z,32577
20220926T15Z,30654
20220926T14Z,28583
20220926T13Z,27117
20220926T12Z,26934
20220926T11Z,27241
20220926T10Z,28164
20220926T09Z,29624
20220926T08Z,31309
20220926T07Z,34022
20220926T06Z,36754
20220926T05Z,39033
20220926T04Z,41114
20220926T03Z,42394
20220926T02Z,42983
20220926T01Z,41872
20220926T00Z,40048
20220925T23Z,37794
20220925T22Z,35210
20220925T21Z,33409
20220925T20Z,32050
20220925T19Z,30863
20220925T18Z,29919
20220925T17Z,29188
20220925T16Z,27596
20220925T15Z,27132
20220925T14Z,26510
20220925T13Z,26591
20220925T12Z,26659
20220925T11Z,27271
20220925T10Z,28608
20220925T09Z,30051
20220925T08Z,31579
20220925T07Z,33749
20220925T06Z,36184
20220925T05Z,38314
20220925T04Z,40465
20220925T03Z,42024
20220925T02Z,42630
20220925T01Z,41841
20220925T00Z,40419
20220924T23Z,38163
20220924T22Z,36089
20220924T21Z,34176
20220924T20Z,32819
20220924T19Z,32261
20220924T18Z,31803
20220924T17Z,30403
20220924T16Z,28696
20220924T15Z,27411
20220924T14Z,26708
20220924T13Z,26454
20220924T12Z,26769
20220924T11Z,27605
20220924T10Z,28887
20220924T09Z,30487
20220924T08Z,32142
20220924T07Z,34477
20220924T06Z,36952
20220924T05Z,38953
20220924T04Z,40931
20220924T03Z,42081
20220924T02Z,42744
20220924T01Z,42219
20220924T00Z,40654
20220923T23Z,38366
20220923T22Z,36139
20220923T21Z,34014
20220923T20Z,33533
20220923T19Z,33232
20220923T18Z,32991
20220923T17Z,32129
20220923T16Z,30766
20220923T15Z,29134
20220923T14Z,27225
20220923T13Z,26120
20220923T12Z,25897
20220923T11Z,26339
20220923T10Z,27423
20220923T09Z,28637
20220923T08Z,30072
20220923T07Z,32443
20220923T06Z,34835
20220923T05Z,36918
20220923T04Z,38491
20220923T03Z,38979
20220923T02Z,38791
20220923T01Z,38386
20220923T00Z,36709
20220922T23Z,34598
20220922T22Z,32691
20220922T21Z,31421
20220922T20Z,30926
20220922T19Z,31093
20220922T18Z,31497
20220922T17Z,31126
20220922T16Z,30137
20220922T15Z,29383
20220922T14Z,27466
20220922T13Z,26270
20220922T12Z,26176
20220922T11Z,26555
20220922T10Z,27383
20220922T09Z,28277
20220922T08Z,29358
20220922T07Z,31207
20220922T06Z,33530
20220922T05Z,35337
20220922T04Z,36514
20220922T03Z,36667
20220922T02Z,36703
20220922T01Z,35983
20220922T00Z,34737
20220921T23Z,33453
20220921T22Z,32429
20220921T21Z,32402
20220921T20Z,32546
20220921T19Z,32310
20220921T18Z,32573
20220921T17Z,32050
20220921T16Z,30772
20220921T15Z,29498
20220921T14Z,27617
20220921T13Z,26249
20220921T12Z,25904
20220921T11Z,26322
20220921T10Z,26909
20220921T09Z,28104
20220921T08Z,29627
20220921T07Z,31802
20220921T06Z,33980
20220921T05Z,35809
20220921T04Z,37151
20220921T03Z,37225
20220921T02Z,36822
20220921T01Z,35971
20220921T00Z,35482
20220920T23Z,34420
20220920T22Z,33240
20220920T21Z,32829
20220920T20Z,32283
20220920T19Z,32429
20220920T18Z,32332
20220920T17Z,31465
20220920T16Z,30657
20220920T15Z,29549
20220920T14Z,27592
20220920T13Z,26279
20220920T12Z,26068
20220920T11Z,26242
20220920T10Z,26633
20220920T09Z,27539
20220920T08Z,29036
20220920T07Z,31090
20220920T06Z,33291
20220920T05Z,34825
20220920T04Z,35808
20220920T03Z,35876
20220920T02Z,35820
20220920T01Z,35316
20220920T00Z,33886
20220919T23Z,32886
20220919T22Z,31873
20220919T21Z,31052
20220919T20Z,30532
20220919T19Z,30744
20220919T18Z,30712
20220919T17Z,30802
20220919T16Z,29953
20220919T15Z,28933
20220919T14Z,27033
20220919T13Z,25506
20220919T12Z,24990
20220919T11Z,25040
20220919T10Z,25524
20220919T09Z,26355
20220919T08Z,27740
20220919T07Z,29318
20220919T06Z,31023
20220919T05Z,32159
20220919T04Z,32917
20220919T03Z,32512
20220919T02Z,31908
20220919T01Z,30743
20220919T00Z,29277
20220918T23Z,29006
20220918T22Z,26842
20220918T21Z,26697
20220918T20Z,26648
20220918T19Z,26588
20220918T18Z,27127
20220918T17Z,26811
20220918T16Z,26055
20220918T15Z,25684
20220918T14Z,25492
20220918T13Z,25319
20220918T12Z,25442
20220918T11Z,25903
20220918T10Z,26691
20220918T09Z,27624
20220918T08Z,28761
20220918T07Z,30207
20220918T06Z,31609
20220918T05Z,32847
20220918T04Z,33823
20220918T03Z,33770
20220918T02Z,33148
20220918T01Z,32130
20220918T00Z,30929
20220917T23Z,29449
20220917T22Z,28266
20220917T21Z,28072
20220917T20Z,28420
20220917T19Z,28983
20220917T18Z,29519
20220917T17Z,28761
20220917T16Z,27824
20220917T15Z,27267
20220917T14Z,26660
20220917T13Z,26190
20220917T12Z,26261
20220917T11Z,26834
20220917T10Z,27769
20220917T09Z,29167
20220917T08Z,30691
20220917T07Z,32637
20220917T06Z,34628
20220917T05Z,36367
20220917T04Z,37641
20220917T03Z,38165
20220917T02Z,38234
20220917T01Z,37700
20220917T00Z,36367
20220916T23Z,34908
20220916T22Z,33447
20220916T21Z,32430
20220916T20Z,32210
20220916T19Z,32241
20220916T18Z,32730
20220916T17Z,32022
20220916T16Z,31549
20220916T15Z,30325
20220916T14Z,28576
20220916T13Z,27460
20220916T12Z,27221
20220916T11Z,27451
20220916T10Z,28366
20220916T09Z,29463
20220916T08Z,30825
20220916T07Z,33092
20220916T06Z,35288
20220916T05Z,36883
20220916T04Z,38064
20220916T03Z,38348
20220916T02Z,38209
20220916T01Z,37597
20220916T00Z,36042
20220915T23Z,34904
20220915T22Z,33944
20220915T21Z,33417
20220915T20Z,32948
20220915T19Z,33341
20220915T18Z,33799
20220915T17Z,33477
20220915T16Z,32486
20220915T15Z,31215
20220915T14Z,29229
20220915T13Z,27892
20220915T12Z,27530
20220915T11Z,28044
20220915T10Z,28710
20220915T09Z,29848
20220915T08Z,31470
20220915T07Z,33839
20220915T06Z,36074
20220915T05Z,38028
20220915T04Z,39303
20220915T03Z,39710
20220915T02Z,39552
20220915T01Z,39301
20220915T00Z,38496
20220914T23Z,37369
20220914T22Z,35970
20220914T21Z,35730
20220914T20Z,35061
20220914T19Z,35082
20220914T18Z,35257
20220914T17Z,34429
20220914T16Z,33393
20220914T15Z,32095
20220914T14Z,30135
20220914T13Z,29118
20220914T12Z,28708
20220914T11Z,28997
20220914T10Z,29862
20220914T09Z,31109
20220914T08Z,32743
20220914T07Z,35334
20220914T06Z,37887
20220914T05Z,39837
20220914T04Z,41412
20220914T03Z,42062
20220914T02Z,42436
20220914T01Z,42507
20220914T00Z,42275
20220913T23Z,41198
20220913T22Z,40201
20220913T21Z,39431
20220913T20Z,38755
20220913T19Z,37854
20220913T18Z,37615
20220913T17Z,36270
20220913T16Z,34844
20220913T15Z,33238
20220913T14Z,31415
20220913T13Z,30312
20220913T12Z,30164
20220913T11Z,30557
20220913T10Z,31486
20220913T09Z,32954
20220913T08Z,34934
20220913T07Z,37760
20220913T06Z,40804
20220913T05Z,43032
20220913T04Z,44896
20220913T03Z,45903
20220913T02Z,46754
20220913T01Z,46841
20220913T00Z,46321
20220912T23Z,45070
20220912T22Z,44062
20220912T21Z,42457
20220912T20Z,41450
20220912T19Z,40628
20220912T18Z,40091
20220912T17Z,38557
20220912T16Z,36474
20220912T15Z,34628
20220912T14Z,32222
20220912T13Z,31130
20220912T12Z,31178
20220912T11Z,31888
20220912T10Z,32755
20220912T09Z,33722
20220912T08Z,35388
20220912T07Z,37765
20220912T06Z,40644
20220912T05Z,42572
20220912T04Z,44080
20220912T03Z,44833
20220912T02Z,45193
20220912T01Z,44898
20220912T00Z,44980
20220911T23Z,43351
20220911T22Z,41185
20220911T21Z,39160
20220911T20Z,37258
20220911T19Z,35373
20220911T18Z,34364
20220911T17Z,33360
20220911T16Z,32136
20220911T15Z,30947
20220911T14Z,30211
20220911T13Z,30382
20220911T12Z,30630
20220911T11Z,31215
20220911T10Z,32416
20220911T09Z,33873
20220911T08Z,35366
20220911T07Z,37423
20220911T06Z,39290
20220911T05Z,40443
20220911T04Z,41231
20220911T03Z,41118
20220911T02Z,40989
20220911T01Z,40799
20220911T00Z,40843
20220910T23Z,40127
20220910T22Z,39444
20220910T21Z,39011
20220910T20Z,38307
20220910T19Z,37629
20220910T18Z,36920
20220910T17Z,35933
20220910T16Z,33964
20220910T15Z,33258
20220910T14Z,32476
20220910T13Z,32217
20220910T12Z,32493
20220910T11Z,33137
20220910T10Z,34597
20220910T09Z,36051
20220910T08Z,38367
20220910T07Z,41294
20220910T06Z,43920
20220910T05Z,46191
20220910T04Z,48157
20220910T03Z,49439
20220910T02Z,50833
20220910T01Z,52036
20220910T00Z,52917
20220909T23Z,53556
20220909T22Z,53427
20220909T21Z,51507
20220909T20Z,49093
20220909T19Z,47413
20220909T18Z,45952
20220909T17Z,44013
20220909T16Z,42025
20220909T15Z,40263
20220909T14Z,38424
20220909T13Z,37602
20220909T12Z,37903
20220909T11Z,38414
20220909T10Z,39821
20220909T09Z,41889
20220909T08Z,44447
20220909T07Z,48274
20220909T06Z,51944
20220909T05Z,54600
20220909T04Z,56336
20220909T03Z,57699
20220909T02Z,59107
20220909T01Z,59813
20220909T00Z,59496
20220908T23Z,57517
20220908T22Z,55055
20220908T21Z,51936
20220908T20Z,49555
20220908T19Z,47246
20220908T18Z,45719
20220908T17Z,44102
20220908T16Z,41961
20220908T15Z,40016
20220908T14Z,37723
20220908T13Z,36653
20220908T12Z,36996
20220908T11Z,38110
20220908T10Z,39323
20220908T09Z,41497
20220908T08Z,44034
20220908T07Z,47781
20220908T06Z,51733
20220908T05Z,54179
20220908T04Z,56158
20220908T03Z,58484
20220908T02Z,60714
20220908T01Z,61445
20220908T00Z,61452
20220907T23Z,60154
20220907T22Z,57831
20220907T21Z,55338
20220907T20Z,52531
20220907T19Z,50482
20220907T18Z,48576
20220907T17Z,45773
20220907T16Z,42471
20220907T15Z,39951
20220907T14Z,37888
20220907T13Z,37219
20220907T12Z,37670
20220907T11Z,38852
20220907T10Z,40330
20220907T09Z,42425
20220907T08Z,45062
20220907T07Z,49014
20220907T06Z,52847
20220907T05Z,55057
20220907T04Z,57076
20220907T03Z,58680
20220907T02Z,61951
20220907T01Z,63622
20220907T00Z,63379
20220906T23Z,61626
20220906T22Z,59487
20220906T21Z,56631
20220906T20Z,53753
20220906T19Z,50446
20220906T18Z,48438
20220906T17Z,46150
20220906T16Z,42086
20220906T15Z,39316
20220906T14Z,37192
20220906T13Z,36364
20220906T12Z,36769
20220906T11Z,37766
20220906T10Z,39248
20220906T09Z,40923
20220906T08Z,43365
20220906T07Z,47382
20220906T06Z,51548
20220906T05Z,54227
20220906T04Z,56601
20220906T03Z,58953
20220906T02Z,60026
20220906T01Z,59207
20220906T00Z,58021
20220905T23Z,55849
20220905T22Z,53240
20220905T21Z,50300
20220905T20Z,47143
20220905T19Z,44387
20220905T18Z,41350
20220905T17Z,39371
20220905T16Z,36475
20220905T15Z,34435
20220905T14Z,33762
20220905T13Z,33945
20220905T12Z,34517
20220905T11Z,35497
20220905T10Z,36829
20220905T09Z,38879
20220905T08Z,41052
20220905T07Z,44531
20220905T06Z,47830
20220905T05Z,50229
20220905T04Z,52216
20220905T03Z,53705
20220905T02Z,54320
20220905T01Z,53765
20220905T00Z,52948
20220904T23Z,51208
20220904T22Z,49705
20220904T21Z,47791
20220904T20Z,45435
20220904T19Z,43022
20220904T18Z,40266
20220904T17Z,37282
20220904T16Z,34431
20220904T15Z,33069
20220904T14Z,32644
20220904T13Z,32979
20220904T12Z,33772
20220904T11Z,34765
20220904T10Z,36357
20220904T09Z,38248
20220904T08Z,40506
20220904T07Z,43593
20220904T06Z,46857
20220904T05Z,49634
20220904T04Z,51527
20220904T03Z,53186
20220904T02Z,53920
20220904T01Z,53201
20220904T00Z,52420
20220903T23Z,51524
20220903T22Z,49811
20220903T21Z,47396
20220903T20Z,44979
20220903T19Z,42015
20220903T18Z,39352
20220903T17Z,37733
20220903T16Z,35313
20220903T15Z,33618
20220903T14Z,32493
20220903T13Z,32924
20220903T12Z,33557
20220903T11Z,34511
20220903T10Z,36206
20220903T09Z,38199
20220903T08Z,40895
20220903T07Z,44336
20220903T06Z,47485
20220903T05Z,50154
20220903T04Z,52465
20220903T03Z,54451
20220903T02Z,56074
20220903T01Z,56123
20220903T00Z,55640
20220902T23Z,54059
20220902T22Z,51807
20220902T21Z,49364
20220902T20Z,47486
20220902T19Z,45209
20220902T18Z,43286
20220902T17Z,41251
20220902T16Z,38396
20220902T15Z,36477
20220902T14Z,34639
20220902T13Z,33826
20220902T12Z,34164
20220902T11Z,35154
20220902T10Z,36639
20220902T09Z,38600
20220902T08Z,40748
20220902T07Z,44509
20220902T06Z,48662
20220902T05Z,51866
20220902T04Z,54488
20220902T03Z,56554
20220902T02Z,58020
20220902T01Z,57966
20220902T00Z,56665
20220901T23Z,54214
20220901T22Z,51398
20220901T21Z,48535
20220901T20Z,45656
20220901T19Z,42960
20220901T18Z,40877
20220901T17Z,39097
20220901T16Z,37126
20220901T15Z,35576
20220901T14Z,33724
20220901T13Z,33025
20220901T12Z,33107
20220901T11Z,33859
20220901T10Z,35261
20220901T09Z,37162
20220901T08Z,39672
20220901T07Z,43188
20220901T06Z,47202
20220901T05Z,50512
20220901T04Z,52859
20220901T03Z,54612
20220901T02Z,55656
20220901T01Z,55155
20220901T00Z,53692
20220831T23Z,51062
20220831T22Z,47693
20220831T21Z,44517
20220831T20Z,41838
20220831T19Z,40180
20220831T18Z,39315
20220831T17Z,38144
20220831T16Z,35546
20220831T15Z,33562
20220831T14Z,31899
20220831T13Z,31119
20220831T12Z,31048
20220831T11Z,31511
20220831T10Z,32491
20220831T09Z,34033
20220831T08Z,36343
20220831T07Z,40043
20220831T06Z,43124
20220831T05Z,46447
20220831T04Z,48786
20220831T03Z,50611
20220831T02Z,51384
20220831T01Z,50672
20220831T00Z,49297
20220830T23Z,47140
20220830T22Z,44579
20220830T21Z,41934
20220830T20Z,39813
20220830T19Z,38439
20220830T18Z,37861
20220830T17Z,37001
20220830T16Z,34392
20220830T15Z,32381
20220830T14Z,30568
20220830T13Z,29993
20220830T12Z,29795
20220830T11Z,30041
20220830T10Z,30962
20220830T09Z,32435
20220830T08Z,34379
20220830T07Z,37558
20220830T06Z,40886
20220830T05Z,43547
20220830T04Z,45417
20220830T03Z,46841
20220830T02Z,47450
20220830T01Z,46488
20220830T00Z,45055
20220829T23Z,42818
20220829T22Z,40809
20220829T21Z,38792
20220829T20Z,37133
20220829T19Z,36276
20220829T18Z,36098
20220829T17Z,35328
20220829T16Z,33559
20220829T15Z,31752
20220829T14Z,29713
20220829T13Z,28500
20220829T12Z,28417
20220829T11Z,28520
20220829T10Z,29330
20220829T09Z,30626
20220829T08Z,32282
20220829T07Z,35014
20220829T06Z,37730
20220829T05Z,39944
20220829T04Z,41244
20220829T03Z,42108
20220829T02Z,41611
20220829T01Z,40198
20220829T00Z,38494
20220828T23Z,36416
20220828T22Z,34618
20220828T21Z,32983
20220828T20Z,31766
20220828T19Z,30998
20220828T18Z,30256
20220828T17Z,30084
20220828T16Z,28702
20220828T15Z,28101
20220828T14Z,27860
20220828T13Z,28212
20220828T12Z,28749
20220828T11Z,29670
20220828T10Z,30630
20220828T09Z,31981
20220828T08Z,33609
20220828T07Z,36139
20220828T06Z,38497
20220828T05Z,40695
20220828T04Z,42298
20220828T03Z,43793
20220828T02Z,44333
20220828T01Z,43459
20220828T00Z,41972
20220827T23Z,39641
20220827T22Z,38032
20220827T21Z,36930
20220827T20Z,35441
20220827T19Z,34822
20220827T18Z,33812
20220827T17Z,32952
20220827T16Z,31382
20220827T15Z,30069
20220827T14Z,29482
20220827T13Z,29689
20220827T12Z,30088
20220827T11Z,30868
20220827T10Z,32177
20220827T09Z,33948
20220827T08Z,35883
20220827T07Z,38901
20220827T06Z,41777
20220827T05Z,44380
20220827T04Z,46372
20220827T03Z,48386
20220827T02Z,49524
20220827T01Z,49255
20220827T00Z,48090
20220826T23Z,46196
20220826T22Z,44021
20220826T21Z,42202
20220826T20Z,40523
20220826T19Z,39111
20220826T18Z,37727
20220826T17Z,37010
20220826T16Z,35034
20220826T15Z,33148
20220826T14Z,31492
20220826T13Z,30612
20220826T12Z,30612
20220826T11Z,31261
20220826T10Z,32288
20220826T09Z,34195
20220826T08Z,36433
20220826T07Z,39887
20220826T06Z,43289
20220826T05Z,45973
20220826T04Z,47980
20220826T03Z,49702
20220826T02Z,50672
20220826T01Z,50443
20220826T00Z,49180
20220825T23Z,47328
20220825T22Z,45081
20220825T21Z,43025
20220825T20Z,41064
20220825T19Z,39607
20220825T18Z,38533
20220825T17Z,37011
20220825T16Z,35232
20220825T15Z,33405
20220825T14Z,31858
20220825T13Z,31004
20220825T12Z,31051
20220825T11Z,31622
20220825T10Z,32944
20220825T09Z,34525
20220825T08Z,36817
20220825T07Z,39904
20220825T06Z,43389
20220825T05Z,46367
20220825T04Z,48160
20220825T03Z,50171
20220825T02Z,51167
20220825T01Z,50938
20220825T00Z,49517
20220824T23Z,47603
20220824T22Z,45420
20220824T21Z,43054
20220824T20Z,41298
20220824T19Z,39628
20220824T18Z,38258
20220824T17Z,37157
20220824T16Z,35579
20220824T15Z,33946
20220824T14Z,32152
20220824T13Z,31162
20220824T12Z,31343
20220824T11Z,31942
20220824T10Z,33133
20220824T09Z,34717
20220824T08Z,37051
20220824T07Z,40442
20220824T06Z,44174
20220824T05Z,47100
20220824T04Z,49143
20220824T03Z,51037
20220824T02Z,51774
20220824T01Z,51364
20220824T00Z,49667
20220823T23Z,46896
20220823T22Z,44199
20220823T21Z,41646
20220823T20Z,39356
20220823T19Z,38157
20220823T18Z,37255
20220823T17Z,36730
20220823T16Z,35005
20220823T15Z,32955
20220823T14Z,31038
20220823T13Z,30012
20220823T12Z,29885
20220823T11Z,30634
20220823T10Z,31953
20220823T09Z,33756
20220823T08Z,36012
20220823T07Z,39416
20220823T06Z,42818
20220823T05Z,45353
20220823T04Z,47315
20220823T03Z,48998
20220823T02Z,49316
20220823T01Z,48251
20220823T00Z,46220
20220822T23Z,43622
20220822T22Z,41232
20220822T21Z,39222
20220822T20Z,37862
20220822T19Z,37562
20220822T18Z,36976
20220822T17Z,35943
20220822T16Z,34768
20220822T15Z,32672
20220822T14Z,30204
20220822T13Z,29136
20220822T12Z,28915
20220822T11Z,29287
20220822T10Z,30246
20220822T09Z,31603
20220822T08Z,33633
20220822T07Z,36411
20220822T06Z,39509
20220822T05Z,41556
20220822T04Z,43190
20220822T03Z,44307
20220822T02Z,43930
20220822T01Z,42309
20220822T00Z,40236
20220821T23Z,38162
20220821T22Z,36448
20220821T21Z,34726
20220821T20Z,33917
20220821T19Z,33345
20220821T18Z,32383
20220821T17Z,31305
20220821T16Z,30023
20220821T15Z,29044
20220821T14Z,28709
20220821T13Z,28926
20220821T12Z,29438
20220821T11Z,30362
20220821T10Z,31696
20220821T09Z,33365
20220821T08Z,35441
