,date,demand,emissions
12267,20210704T20Z,31044,105611
12268,20210704T19Z,29269,88609
12269,20210704T18Z,28239,71176
12270,20210704T17Z,27590,61989
12271,20210704T16Z,27293,56660
12272,20210704T15Z,27104,49074
12273,20210704T14Z,26725,47107
12274,20210704T13Z,27108,48459
12275,20210704T12Z,27205,42746
12276,20210704T11Z,28019,41422
12277,20210704T10Z,28886,43713
12360,20210630T23Z,44097,128608
12361,20210630T22Z,42301,134106
12362,20210630T21Z,40384,137435
12363,20210630T20Z,38466,132781
12364,20210630T19Z,37353,120365
12365,20210630T18Z,36041,107394
12366,20210630T17Z,35115,97457
12367,20210630T16Z,34433,90391
12368,20210630T15Z,33272,84557
12369,20210630T14Z,31280,78511
12370,20210630T13Z,30295,78959
12371,20210630T12Z,29484,82093
12372,20210630T11Z,29688,83362
12373,20210630T10Z,30414,85688
12432,20210627T23Z,40204,113666
12433,20210627T22Z,38220,119416
12434,20210627T21Z,36815,125348
12435,20210627T20Z,34699,123115
12436,20210627T19Z,32946,109156
12437,20210627T18Z,31372,97464
12438,20210627T17Z,30316,86243
12439,20210627T16Z,29104,75694
12440,20210627T15Z,28882,69358
12441,20210627T14Z,27721,63953
12442,20210627T13Z,28049,53677
12443,20210627T12Z,28191,50389
12444,20210627T11Z,28516,49436
12445,20210627T10Z,29519,54675
12528,20210623T23Z,39451,120337
12529,20210623T22Z,37976,126062
12530,20210623T21Z,36919,127156
12531,20210623T20Z,35411,118629
12532,20210623T19Z,34737,104197
12533,20210623T18Z,34509,94911
12534,20210623T17Z,33715,91510
12535,20210623T16Z,33256,83662
12536,20210623T15Z,31972,76740
12537,20210623T14Z,30274,76976
12538,20210623T13Z,29256,77109
12539,20210623T12Z,28460,79964
12540,20210623T11Z,28474,88410
12541,20210623T10Z,29025,87286
12600,20210620T23Z,38386,103297
12601,20210620T22Z,36668,110653
12602,20210620T21Z,34809,113770
12603,20210620T20Z,33162,108231
12604,20210620T19Z,32157,92400
12605,20210620T18Z,31104,78888
12606,20210620T17Z,30132,66302
12607,20210620T16Z,29310,57609
12608,20210620T15Z,28392,49366
12609,20210620T14Z,27356,44788
12610,20210620T13Z,27394,40809
12611,20210620T12Z,27765,42397
12612,20210620T11Z,28436,42985
12613,20210620T10Z,29480,44056
12696,20210616T23Z,47021,136704
12697,20210616T22Z,45073,148576
12698,20210616T21Z,43044,153608
12699,20210616T20Z,41124,152402
12700,20210616T19Z,38918,142950
12701,20210616T18Z,37186,128115
12702,20210616T17Z,35750,123725
12703,20210616T16Z,34763,115875
12704,20210616T15Z,33019,107394
12705,20210616T14Z,31122,102009
12706,20210616T13Z,30049,97262
12707,20210616T12Z,29149,91557
12708,20210616T11Z,29310,87452
12709,20210616T10Z,30194,90845
12768,20210613T23Z,34207,100132
12769,20210613T22Z,31808,108536
12770,20210613T21Z,30053,113079
12771,20210613T20Z,28268,106783
12772,20210613T19Z,27428,86653
12773,20210613T18Z,26928,68095
12774,20210613T17Z,26266,55262
12775,20210613T16Z,25739,46237
12776,20210613T15Z,25197,36770
12777,20210613T14Z,24959,31011
12778,20210613T13Z,25273,24459
12779,20210613T12Z,25464,24374
12780,20210613T11Z,25833,25113
12781,20210613T10Z,26674,25823
12864,20210609T23Z,29561,82868
12865,20210609T22Z,28994,84429
12866,20210609T21Z,28908,85690
12867,20210609T20Z,28595,80062
12868,20210609T19Z,28668,63809
12869,20210609T18Z,28881,46724
12870,20210609T17Z,29199,38195
12871,20210609T16Z,28905,29683
12872,20210609T15Z,28572,24427
12873,20210609T14Z,27354,29267
12874,20210609T13Z,26559,30120
12875,20210609T12Z,25618,35923
12876,20210609T11Z,25505,41173
12877,20210609T10Z,25953,49077
12936,20210606T23Z,30233,87294
12937,20210606T22Z,28929,91190
12938,20210606T21Z,27585,93110
12939,20210606T20Z,26443,86705
12940,20210606T19Z,26206,64183
12941,20210606T18Z,25964,44900
12942,20210606T17Z,26150,32143
12943,20210606T16Z,26378,22165
12944,20210606T15Z,25814,16355
12945,20210606T14Z,25415,12869
12946,20210606T13Z,25435,11277
12947,20210606T12Z,25475,14924
12948,20210606T11Z,25966,20521
12949,20210606T10Z,26737,27785
13032,20210602T23Z,38955,107329
13033,20210602T22Z,37399,118350
13034,20210602T21Z,35618,126608
13035,20210602T20Z,33924,123826
13036,20210602T19Z,32861,101617
13037,20210602T18Z,32053,79715
13038,20210602T17Z,31766,75169
13039,20210602T16Z,31527,64622
13040,20210602T15Z,30223,59212
13041,20210602T14Z,29016,52672
13042,20210602T13Z,27975,47409
13043,20210602T12Z,27141,48741
13044,20210602T11Z,27223,47901
13045,20210602T10Z,27832,51976
13104,20210530T23Z,28282,91859
13105,20210530T22Z,26337,95949
13106,20210530T21Z,25005,97492
13107,20210530T20Z,24085,93117
13108,20210530T19Z,23892,72248
13109,20210530T18Z,24089,50654
13110,20210530T17Z,24508,36542
13111,20210530T16Z,24702,25693
13112,20210530T15Z,24445,19938
13113,20210530T14Z,24075,16258
13114,20210530T13Z,24107,14474
13115,20210530T12Z,24078,16186
13116,20210530T11Z,24267,20745
13117,20210530T10Z,24792,25566
13200,20210526T23Z,33176,93852
13201,20210526T22Z,31775,101296
13202,20210526T21Z,31160,103369
13203,20210526T20Z,30434,100041
13204,20210526T19Z,30086,80441
13205,20210526T18Z,29627,60216
13206,20210526T17Z,29811,54221
13207,20210526T16Z,29868,48786
13208,20210526T15Z,29280,45885
13209,20210526T14Z,28296,48538
13210,20210526T13Z,27259,47651
13211,20210526T12Z,26572,46806
13212,20210526T11Z,26366,48547
13213,20210526T10Z,26741,54493
13272,20210523T23Z,23077,83893
13273,20210523T22Z,22168,89964
13274,20210523T21Z,21764,89517
13275,20210523T20Z,21575,81954
13276,20210523T19Z,21475,60188
13277,20210523T18Z,21810,44388
13278,20210523T17Z,22310,32254
13279,20210523T16Z,22892,22893
13280,20210523T15Z,22822,21927
13281,20210523T14Z,23114,21271
13282,20210523T13Z,23628,21128
13283,20210523T12Z,23566,21288
13284,20210523T11Z,23596,24071
13285,20210523T10Z,23991,27694
13368,20210519T23Z,29487,89354
13369,20210519T22Z,28718,97420
13370,20210519T21Z,28034,99589
13371,20210519T20Z,27867,91412
13372,20210519T19Z,27966,64563
13373,20210519T18Z,28654,39988
13374,20210519T17Z,29292,27607
13375,20210519T16Z,29171,20108
13376,20210519T15Z,28421,15265
13377,20210519T14Z,27533,13880
13378,20210519T13Z,26469,14968
13379,20210519T12Z,25436,17659
13380,20210519T11Z,25055,24971
13381,20210519T10Z,25345,32441
13440,20210516T23Z,24626,75240
13441,20210516T22Z,23821,83499
13442,20210516T21Z,23738,86081
13443,20210516T20Z,23724,78427
13444,20210516T19Z,23753,49844
13445,20210516T18Z,23879,23217
13446,20210516T17Z,23893,15632
13447,20210516T16Z,23419,9342
13448,20210516T15Z,23084,7261
13449,20210516T14Z,23056,11009
13450,20210516T13Z,23223,13419
13451,20210516T12Z,23123,20471
13452,20210516T11Z,23236,25928
13453,20210516T10Z,23685,30822
13536,20210512T23Z,34133,98710
13537,20210512T22Z,32432,108013
13538,20210512T21Z,31079,118047
13539,20210512T20Z,30254,113694
13540,20210512T19Z,29564,93085
13541,20210512T18Z,29152,69187
13542,20210512T17Z,29138,60771
13543,20210512T16Z,29389,51363
13544,20210512T15Z,28794,43407
13545,20210512T14Z,27584,41174
13546,20210512T13Z,26288,42655
13547,20210512T12Z,25259,41166
13548,20210512T11Z,25207,42863
13549,20210512T10Z,25522,45691
13608,20210509T23Z,26096,77013
13609,20210509T22Z,24447,86838
13610,20210509T21Z,23362,90882
13611,20210509T20Z,22865,87842
13612,20210509T19Z,23452,62125
13613,20210509T18Z,23954,38174
13614,20210509T17Z,24363,23086
13615,20210509T16Z,24635,14132
13616,20210509T15Z,24331,8814
13617,20210509T14Z,23751,8503
13618,20210509T13Z,23859,12629
13619,20210509T12Z,23790,15608
13620,20210509T11Z,24044,16467
13621,20210509T10Z,24615,21965
13704,20210505T23Z,35422,102119
13705,20210505T22Z,33818,117221
13706,20210505T21Z,32371,129697
13707,20210505T20Z,31372,129024
13708,20210505T19Z,30287,110057
13709,20210505T18Z,29917,83075
13710,20210505T17Z,29679,68958
13711,20210505T16Z,29365,59313
13712,20210505T15Z,28420,53722
13713,20210505T14Z,27409,49995
13714,20210505T13Z,26262,45871
13715,20210505T12Z,25114,40429
13716,20210505T11Z,24845,44414
13717,20210505T10Z,25411,48217
13776,20210502T23Z,24317,69354
13777,20210502T22Z,23346,78531
13778,20210502T21Z,22816,81989
13779,20210502T20Z,22755,78277
13780,20210502T19Z,22848,56181
13781,20210502T18Z,23024,33987
13782,20210502T17Z,23154,14488
13783,20210502T16Z,23324,6785
13784,20210502T15Z,23292,5034
13785,20210502T14Z,23465,4308
13786,20210502T13Z,23389,7885
13787,20210502T12Z,23170,12525
13788,20210502T11Z,23219,15747
13789,20210502T10Z,23707,19403
13872,20210428T23Z,28124,89627
13873,20210428T22Z,27668,91718
13874,20210428T21Z,26816,92356
13875,20210428T20Z,26439,89279
13876,20210428T19Z,27021,68627
13877,20210428T18Z,27129,47111
13878,20210428T17Z,27763,35176
13879,20210428T16Z,28209,31647
13880,20210428T15Z,28350,28776
13881,20210428T14Z,27615,27169
13882,20210428T13Z,26094,27505
13883,20210428T12Z,24692,33819
13884,20210428T11Z,24235,35318
13885,20210428T10Z,24325,40556
13944,20210425T23Z,24600,77957
13945,20210425T22Z,23650,82315
13946,20210425T21Z,23336,84704
13947,20210425T20Z,23355,79501
13948,20210425T19Z,23477,65954
13949,20210425T18Z,23876,50680
13950,20210425T17Z,23974,35129
13951,20210425T16Z,23739,29832
13952,20210425T15Z,23444,18347
13953,20210425T14Z,23537,18563
13954,20210425T13Z,23306,22775
13955,20210425T12Z,23051,25979
13956,20210425T11Z,23088,30916
13957,20210425T10Z,23696,35787
14040,20210421T23Z,27930,78861
14041,20210421T22Z,27453,85387
14042,20210421T21Z,27184,90376
14043,20210421T20Z,27321,90701
14044,20210421T19Z,27571,68147
14045,20210421T18Z,28289,42232
14046,20210421T17Z,28715,30821
14047,20210421T16Z,28803,22187
14048,20210421T15Z,28644,20514
14049,20210421T14Z,27704,20980
14050,20210421T13Z,26120,24824
14051,20210421T12Z,24821,29544
14052,20210421T11Z,24341,35802
14053,20210421T10Z,24377,40659
14112,20210418T23Z,24592,84338
14113,20210418T22Z,23359,90955
14114,20210418T21Z,22686,97801
14115,20210418T20Z,22104,97608
14116,20210418T19Z,21835,70746
14117,20210418T18Z,21986,42513
14118,20210418T17Z,22256,30391
14119,20210418T16Z,22852,20160
14120,20210418T15Z,23186,14419
14121,20210418T14Z,23343,7740
14122,20210418T13Z,23156,6634
14123,20210418T12Z,22795,8777
14124,20210418T11Z,22620,13422
14125,20210418T10Z,23032,19945
14208,20210414T23Z,26064,92753
14209,20210414T22Z,25640,99190
14210,20210414T21Z,25505,100637
14211,20210414T20Z,25839,94935
14212,20210414T19Z,26378,74194
14213,20210414T18Z,27220,49754
14214,20210414T17Z,27870,34332
14215,20210414T16Z,28585,27158
14216,20210414T15Z,28775,23481
14217,20210414T14Z,27960,20278
14218,20210414T13Z,26225,21129
14219,20210414T12Z,24779,24954
14220,20210414T11Z,24278,30118
14221,20210414T10Z,24458,33382
14280,20210411T23Z,22311,73343
14281,20210411T22Z,21178,81006
14282,20210411T21Z,20924,85358
14283,20210411T20Z,21058,81926
14284,20210411T19Z,21176,64383
14285,20210411T18Z,21472,43607
14286,20210411T17Z,22207,25160
14287,20210411T16Z,23009,18837
14288,20210411T15Z,23468,17152
14289,20210411T14Z,23761,14486
14290,20210411T13Z,23490,13144
14291,20210411T12Z,23223,18325
14292,20210411T11Z,23308,21541
14293,20210411T10Z,23708,27459
14376,20210407T23Z,28291,86469
14377,20210407T22Z,27274,96649
14378,20210407T21Z,26536,101507
14379,20210407T20Z,26458,100708
14380,20210407T19Z,26679,83159
14381,20210407T18Z,27147,54638
14382,20210407T17Z,27449,34700
14383,20210407T16Z,28203,32929
14384,20210407T15Z,28370,25706
14385,20210407T14Z,27547,23891
14386,20210407T13Z,25629,26950
14387,20210407T12Z,24369,28660
14388,20210407T11Z,23902,33627
14389,20210407T10Z,24125,34390
14448,20210404T23Z,22125,82204
14449,20210404T22Z,20863,85187
14450,20210404T21Z,20489,83947
14451,20210404T20Z,20500,81885
14452,20210404T19Z,20763,68894
14453,20210404T18Z,21426,46869
14454,20210404T17Z,22586,26805
14455,20210404T16Z,23520,21487
14456,20210404T15Z,23440,21849
14457,20210404T14Z,23375,18788
14458,20210404T13Z,22770,19062
14459,20210404T12Z,22509,21818
14460,20210404T11Z,22711,25124
14461,20210404T10Z,23126,32148
14544,20210331T23Z,27637,104172
14545,20210331T22Z,26799,114270
14546,20210331T21Z,26352,119130
14547,20210331T20Z,26096,120019
14548,20210331T19Z,26392,99355
14549,20210331T18Z,27117,63197
14550,20210331T17Z,27932,42791
14551,20210331T16Z,28831,32897
14552,20210331T15Z,29164,26934
14553,20210331T14Z,28336,26580
14554,20210331T13Z,25845,24859
14555,20210331T12Z,24530,26877
14556,20210331T11Z,24247,33859
14557,20210331T10Z,24426,43057
14616,20210328T23Z,22916,85506
14617,20210328T22Z,21711,91872
14618,20210328T21Z,21160,100684
14619,20210328T20Z,21188,103156
14620,20210328T19Z,21074,85606
14621,20210328T18Z,21730,49669
14622,20210328T17Z,22553,36019
14623,20210328T16Z,23386,27379
14624,20210328T15Z,24344,24102
14625,20210328T14Z,24490,23650
14626,20210328T13Z,23732,22881
14627,20210328T12Z,23289,21774
14628,20210328T11Z,23023,26610
14629,20210328T10Z,23379,33029
14712,20210324T23Z,24335,86826
14713,20210324T22Z,23673,91115
14714,20210324T21Z,23806,95495
14715,20210324T20Z,24189,96079
14716,20210324T19Z,25380,79602
14717,20210324T18Z,26482,48840
14718,20210324T17Z,27958,33500
14719,20210324T16Z,29166,28778
14720,20210324T15Z,29869,26855
14721,20210324T14Z,28690,29954
14722,20210324T13Z,26274,29465
14723,20210324T12Z,24814,36478
14724,20210324T11Z,24252,43482
14725,20210324T10Z,24376,48493
14784,20210321T23Z,21129,77912
14785,20210321T22Z,20480,82497
14786,20210321T21Z,20364,85657
14787,20210321T20Z,20718,81620
14788,20210321T19Z,21361,64597
14789,20210321T18Z,22518,41772
14790,20210321T17Z,23560,33592
14791,20210321T16Z,23960,26618
14792,20210321T15Z,24736,24838
14793,20210321T14Z,24623,24241
14794,20210321T13Z,23627,26453
14795,20210321T12Z,23144,26863
14796,20210321T11Z,23055,29190
14797,20210321T10Z,23406,32975
14880,20210317T23Z,26766,103031
14881,20210317T22Z,26514,108812
14882,20210317T21Z,26957,115199
14883,20210317T20Z,27158,115921
14884,20210317T19Z,27950,104443
14885,20210317T18Z,29352,81315
14886,20210317T17Z,30798,57516
14887,20210317T16Z,32083,57478
14888,20210317T15Z,32204,50176
14889,20210317T14Z,30476,48388
14890,20210317T13Z,28244,49664
14891,20210317T12Z,26564,55001
14892,20210317T11Z,25930,60781
14893,20210317T10Z,25954,69210
14952,20210314T23Z,23816,86263
14953,20210314T22Z,23130,89965
14954,20210314T21Z,23225,96316
14955,20210314T20Z,23659,98618
14956,20210314T19Z,23909,83738
14957,20210314T18Z,24479,57996
14958,20210314T17Z,24755,48378
14959,20210314T16Z,24985,41584
14960,20210314T15Z,25180,30674
14961,20210314T14Z,24874,24824
14962,20210314T13Z,24076,25206
14963,20210314T12Z,23837,27012
14964,20210314T11Z,24360,31301
14965,20210314T10Z,24595,36704
15048,20210310T23Z,28849,101263
15049,20210310T22Z,28588,106206
15050,20210310T21Z,28853,114281
15051,20210310T20Z,28955,118847
15052,20210310T19Z,29422,121213
15053,20210310T18Z,29966,108526
15054,20210310T17Z,30738,83029
15055,20210310T16Z,30451,70228
15056,20210310T15Z,29511,68815
15057,20210310T14Z,28100,61435
15058,20210310T13Z,26423,52891
15059,20210310T12Z,25771,55741
15060,20210310T11Z,25848,60824
15061,20210310T10Z,25994,66550
15120,20210307T23Z,22004,90093
15121,20210307T22Z,21672,97735
15122,20210307T21Z,21387,104044
15123,20210307T20Z,21584,110434
15124,20210307T19Z,22931,111712
15125,20210307T18Z,23829,99994
15126,20210307T17Z,24625,82811
15127,20210307T16Z,24179,59560
15128,20210307T15Z,24281,47246
15129,20210307T14Z,24230,42508
15130,20210307T13Z,23713,33944
15131,20210307T12Z,23613,39185
15132,20210307T11Z,23813,48804
15133,20210307T10Z,23915,54680
15216,20210303T23Z,28546,91206
15217,20210303T22Z,29123,95699
15218,20210303T21Z,30336,101640
15219,20210303T20Z,30774,109199
15220,20210303T19Z,30967,115012
15221,20210303T18Z,30551,108279
15222,20210303T17Z,29979,92882
15223,20210303T16Z,29478,81190
15224,20210303T15Z,28445,75199
15225,20210303T14Z,26316,74657
15226,20210303T13Z,24554,79618
15227,20210303T12Z,23866,80727
15228,20210303T11Z,23896,84465
15229,20210303T10Z,24238,81042
15288,20210228T23Z,20996,94954
15289,20210228T22Z,20264,98614
15290,20210228T21Z,20317,102419
15291,20210228T20Z,20636,104315
15292,20210228T19Z,21390,106366
15293,20210228T18Z,22380,91179
15294,20210228T17Z,23396,51669
15295,20210228T16Z,24116,27898
15296,20210228T15Z,24427,23738
15297,20210228T14Z,23852,22578
15298,20210228T13Z,23329,20084
15299,20210228T12Z,23150,20754
15300,20210228T11Z,23346,21923
15301,20210228T10Z,23632,24726
15384,20210224T23Z,26014,88779
15385,20210224T22Z,25478,90965
15386,20210224T21Z,25305,93170
15387,20210224T20Z,25442,98527
15388,20210224T19Z,25939,98221
15389,20210224T18Z,27004,89566
15390,20210224T17Z,28083,57060
15391,20210224T16Z,28432,27095
15392,20210224T15Z,27822,22763
15393,20210224T14Z,25545,20947
15394,20210224T13Z,23812,23309
15395,20210224T12Z,23182,25295
15396,20210224T11Z,23279,28309
15397,20210224T10Z,23690,37842
15456,20210221T23Z,21763,90786
15457,20210221T22Z,21091,96890
15458,20210221T21Z,21078,98889
15459,20210221T20Z,21380,102324
15460,20210221T19Z,21854,103377
15461,20210221T18Z,22925,94473
15462,20210221T17Z,24185,62333
15463,20210221T16Z,25330,33062
15464,20210221T15Z,25353,23934
15465,20210221T14Z,24579,21311
15466,20210221T13Z,24075,19746
15467,20210221T12Z,24118,20933
15468,20210221T11Z,24328,22496
15469,20210221T10Z,24883,28975
15552,20210217T23Z,26069,97583
15553,20210217T22Z,25813,102860
15554,20210217T21Z,26196,104975
15555,20210217T20Z,26688,104463
15556,20210217T19Z,27632,106379
15557,20210217T18Z,28535,95189
15558,20210217T17Z,29824,64250
15559,20210217T16Z,30512,36584
15560,20210217T15Z,29672,31087
15561,20210217T14Z,27340,30651
15562,20210217T13Z,25681,29933
15563,20210217T12Z,24964,29748
15564,20210217T11Z,24886,31793
15565,20210217T10Z,25394,37022
15624,20210214T23Z,24039,85231
15625,20210214T22Z,23300,90250
15626,20210214T21Z,23061,92765
15627,20210214T20Z,23241,93794
15628,20210214T19Z,23579,94247
15629,20210214T18Z,23974,85449
15630,20210214T17Z,24868,58754
15631,20210214T16Z,24741,39670
15632,20210214T15Z,24558,35025
15633,20210214T14Z,23767,30830
15634,20210214T13Z,23211,25889
15635,20210214T12Z,23054,26674
15636,20210214T11Z,23321,28400
15637,20210214T10Z,23861,32383
15720,20210210T23Z,26290,91868
15721,20210210T22Z,25647,94839
15722,20210210T21Z,25942,97036
15723,20210210T20Z,27379,100848
15724,20210210T19Z,27210,103412
15725,20210210T18Z,28264,97399
15726,20210210T17Z,29304,72139
15727,20210210T16Z,29722,46779
15728,20210210T15Z,28595,40559
15729,20210210T14Z,26409,38645
15730,20210210T13Z,24726,41299
15731,20210210T12Z,24072,39905
15732,20210210T11Z,24257,43195
15733,20210210T10Z,24635,50336
15792,20210207T23Z,22671,90665
15793,20210207T22Z,21670,95539
15794,20210207T21Z,21360,98329
15795,20210207T20Z,21522,99170
15796,20210207T19Z,22255,100927
15797,20210207T18Z,23463,100044
15798,20210207T17Z,24469,77408
15799,20210207T16Z,24960,47821
15800,20210207T15Z,24896,38358
15801,20210207T14Z,23882,34619
15802,20210207T13Z,23300,34528
15803,20210207T12Z,23136,35281
15804,20210207T11Z,23271,38852
15805,20210207T10Z,23753,46738
15888,20210203T23Z,27048,86075
15889,20210203T22Z,26406,93622
15890,20210203T21Z,26815,94913
15891,20210203T20Z,27468,98775
15892,20210203T19Z,28218,101409
15893,20210203T18Z,28608,95995
15894,20210203T17Z,29074,78824
15895,20210203T16Z,29275,62514
15896,20210203T15Z,28011,43691
15897,20210203T14Z,25844,37354
15898,20210203T13Z,24425,35695
15899,20210203T12Z,23881,38129
15900,20210203T11Z,23926,45576
15901,20210203T10Z,24204,53748
15960,20210131T23Z,24260,93453
15961,20210131T22Z,23144,97824
15962,20210131T21Z,22525,101776
15963,20210131T20Z,22475,104045
15964,20210131T19Z,23186,106090
15965,20210131T18Z,24304,103012
15966,20210131T17Z,24945,93549
15967,20210131T16Z,24661,76794
15968,20210131T15Z,24415,62120
15969,20210131T14Z,23616,47805
15970,20210131T13Z,23101,39439
15971,20210131T12Z,23081,39968
15972,20210131T11Z,23373,42696
15973,20210131T10Z,23881,49772
16056,20210127T23Z,30357,97644
16057,20210127T22Z,30556,105225
16058,20210127T21Z,30823,108722
16059,20210127T20Z,30844,111707
